Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaEstadia,Ciudad,Atraccion,TituloReview
Mala,Marcan como playa pública.Con estacionamiento libre publico pero hay un grupo de señores que están cobrando estacionamiento depende $100 o más.,desconocido,1,anonimo,2022-12-01,Cancun,Playa Tortugas,Mala. Marcan como playa pública.Con estacionamiento libre publico pero hay un grupo de señores que están cobrando estacionamiento depende $100 o más.
¡Manténgase alejado de los agentes de viajes del estacionamiento!,"Se suponía que abordaríamos el ferry a Isla Mujeres desde aquí. En el estacionamiento del auto nos encontramos con un señor que dijo que tiene un tour que nos lleva a la isla en el ferry y luego nos sube a un pequeño bote que da la vuelta a la isla haciendo 5 paradas. Estaríamos haciendo esnórquel, nadando y los botes nos darían tiempo suficiente. Una vez hecho esto, el bote nos lleva al gran ferry que nos lleva de regreso al puerto de Playa Tortugas. ¡QUÉ ESTAFA! . nos hicieron pagar 10 veces el costo del ferry y cuando aterrizamos en Isla Mujeres. . . ¿adivina qué? no había bote pequeño. No había nada. Caminábamos por todos lados.",desconocido,2,"Nueva York, Estado de Nueva York",2022-11-01,Cancun,Playa Tortugas,"¡Manténgase alejado de los agentes de viajes del estacionamiento!. Se suponía que abordaríamos el ferry a Isla Mujeres desde aquí. En el estacionamiento del auto nos encontramos con un señor que dijo que tiene un tour que nos lleva a la isla en el ferry y luego nos sube a un pequeño bote que da la vuelta a la isla haciendo 5 paradas. Estaríamos haciendo esnórquel, nadando y los botes nos darían tiempo suficiente. Una vez hecho esto, el bote nos lleva al gran ferry que nos lleva de regreso al puerto de Playa Tortugas. ¡QUÉ ESTAFA! . nos hicieron pagar 10 veces el costo del ferry y cuando aterrizamos en Isla Mujeres. . . ¿adivina qué? no había bote pequeño. No había nada. Caminábamos por todos lados."
SIN SARGAZO,"Muy bonita playa, no encontramos nada de sargazo,hay restaurantes para comer, tienen variedad en sus platillos y es muy facil de llegar ",desconocido,5,"Ciudad de México, México",2022-08-01,Cancun,Playa Tortugas,"SIN SARGAZO. Muy bonita playa, no encontramos nada de sargazo,hay restaurantes para comer, tienen variedad en sus platillos y es muy facil de llegar."
OK,Vista muy bonita de la arena y del paisaje. Limpio pero bastante pequeño. Las olas no son muy fuertes. Un poco de agua fría en una mañana de febrero.,desconocido,4,anonimo,2022-02-01,Cancun,Playa Tortugas,OK. Vista muy bonita de la arena y del paisaje. Limpio pero bastante pequeño. Las olas no son muy fuertes. Un poco de agua fría en una mañana de febrero.
Precioso Cancún!,"He viajado a Cancún unas 5 veces. Cada vez fue una experiencia increíble de excelente comida, hospitalidad, música y, por supuesto, el agua hermosa y las ruinas locales, discotecas y mercados. Ir.",desconocido,5,Estados Unidos,2021-12-01,Cancun,Playa Tortugas,"Precioso Cancún!. He viajado a Cancún unas 5 veces. Cada vez fue una experiencia increíble de excelente comida, hospitalidad, música y, por supuesto, el agua hermosa y las ruinas locales, discotecas y mercados. Ir."
Un montón de barcos y excursiones.,"Esta no es la playa más grande de Cancún. Tiene muchos barcos (ya que muchos tours salen del área) y restaurantes. Debido a los barcos, no encontré que hubiera muchos lugares para nadar. Vale la pena caminar, especialmente para nosotros, nuestro hotel estaba cerca sin problemas para ir y volver.Si sigues por la playa, caminando hasta el final de la playa, encontrarás una zona que solo tiene casas, si sigues, terminarás en la zona de la playa del Hotel Renascence, que es muy agradable, como un piscina.",desconocido,4,"Calgary, Canadá",2021-12-01,Cancun,Playa Tortugas,"Un montón de barcos y excursiones. Esta no es la playa más grande de Cancún. Tiene muchos barcos (ya que muchos tours salen del área) y restaurantes. Debido a los barcos, no encontré que hubiera muchos lugares para nadar. Vale la pena caminar, especialmente para nosotros, nuestro hotel estaba cerca sin problemas para ir y volver.Si sigues por la playa, caminando hasta el final de la playa, encontrarás una zona que solo tiene casas, si sigues, terminarás en la zona de la playa del Hotel Renascence, que es muy agradable, como un piscina."
Gran playa,"Una gran playa pública con puerto marítimo, es un lugar tranquilo y la arena blanca hace que los colores del mar sean sensacionales, con restaurantes y bares donde alimentarse y pasar un día genial.",desconocido,5,"Medellín, Colombia",2021-11-01,Cancun,Playa Tortugas,"Gran playa. Una gran playa pública con puerto marítimo, es un lugar tranquilo y la arena blanca hace que los colores del mar sean sensacionales, con restaurantes y bares donde alimentarse y pasar un día genial."
¡Alquilé un yate privado y nos dejó varados!,"Alquilamos un yate por “7 horas” que incluía snorkel. Al llegar al lugar de esnórquel, proporcionaron una máscara y un esnórquel, ¡SIN ALETAS! Lo intentamos durante 1 minuto muy largo, pero sin aletas no conseguíamos nada. Luego fuimos a Isla Mujeres por 45 minutos y nos dijeron que era hora de irnos. ¡Éramos como qué! Lo alquilamos por 7 horas. Pedimos hablar con el ""jefe"" desde el teléfono celular de los chicos, pero el ""jefe"" se negó a hablar con nosotros. Allí nos dejaron varados y tuvimos que pagar y tomar el ferry de regreso a Cancún. Horrible negocio.",desconocido,1,anonimo,2021-04-01,Cancun,Playa Tortugas,"¡Alquilé un yate privado y nos dejó varados!. Alquilamos un yate por “7 horas” que incluía snorkel. Al llegar al lugar de esnórquel, proporcionaron una máscara y un esnórquel, ¡SIN ALETAS! Lo intentamos durante 1 minuto muy largo, pero sin aletas no conseguíamos nada. Luego fuimos a Isla Mujeres por 45 minutos y nos dijeron que era hora de irnos. ¡Éramos como qué! Lo alquilamos por 7 horas. Pedimos hablar con el ""jefe"" desde el teléfono celular de los chicos, pero el ""jefe"" se negó a hablar con nosotros. Allí nos dejaron varados y tuvimos que pagar y tomar el ferry de regreso a Cancún. Horrible negocio."
Es un fraude,"El 31 de marzo de 2021 mi familia(6) y yo fuimos engañados  al adquirir  un ""tour"" en Isla mujeres en $6300 nos prometieron 7 horas de paseo en un catamarán ""privado""para ir a ver a los delfines y tortugas, hacer snorkel y la comida, visitar  Isla mujeres y los arrecifes y tomarnos la fotografía  con las letras que dicen Isla mujeres, de lo cual es importante  señalar que solo recibimos lo siguiente: 4 horas de recorrido en una lancha, siendo que me habían  ofrecido  un otro tipo de embarcación,visita a Isla mujeres y los arrecifes.Externé mi queja, pero como ya sabrán  todos se pasan la pelotita y nadie se hace responsable, es verdaderamente  una pena que entre mexicanos  hagamos fraude y no hablemos claro. Al terminar  el paseo  un chico que  iba manejando  la lancha me pidió  que  le devolviera  el comprobante de pago para  que a su compañera le pudieran pagar, casi estoy segura  que lo quería  para que no hiciera otro tipo de reclamación, pero  antes  de entregarlo le tomé  foto.Así  que por favor, no permitas  que te pase a ti  lo mismo  que  a mi.",desconocido,1,anonimo,2021-03-01,Cancun,Playa Tortugas,"Es un fraude. El 31 de marzo de 2021 mi familia(6) y yo fuimos engañados  al adquirir  un ""tour"" en Isla mujeres en $6300 nos prometieron 7 horas de paseo en un catamarán ""privado""para ir a ver a los delfines y tortugas, hacer snorkel y la comida, visitar  Isla mujeres y los arrecifes y tomarnos la fotografía  con las letras que dicen Isla mujeres, de lo cual es importante  señalar que solo recibimos lo siguiente: 4 horas de recorrido en una lancha, siendo que me habían  ofrecido  un otro tipo de embarcación,visita a Isla mujeres y los arrecifes.Externé mi queja, pero como ya sabrán  todos se pasan la pelotita y nadie se hace responsable, es verdaderamente  una pena que entre mexicanos  hagamos fraude y no hablemos claro. Al terminar  el paseo  un chico que  iba manejando  la lancha me pidió  que  le devolviera  el comprobante de pago para  que a su compañera le pudieran pagar, casi estoy segura  que lo quería  para que no hiciera otro tipo de reclamación, pero  antes  de entregarlo le tomé  foto.Así  que por favor, no permitas  que te pase a ti  lo mismo  que  a mi."
"La playa es muy bonita, pero hay demasiada gente y muy caro","En sí la playa es muy bonita, y el mar es excelente para nadar, ya que es muy tranquilo, pero al ser una playa pública, está atestado de gente y de vendedores",desconocido,3,"Ciudad de México, México",2021-02-01,Cancun,Playa Tortugas,"La playa es muy bonita, pero hay demasiada gente y muy caro. En sí la playa es muy bonita, y el mar es excelente para nadar, ya que es muy tranquilo, pero al ser una playa pública, está atestado de gente y de vendedores."
No es para turista internacionales,"Playa tortugas un lugar hermoso, pero lastima que el ambiente que hay es de terror. Te atacan primero diciendote en donde estacionar para que les pagues eatacionamiento, mientras que hay lugares sin cargo. (No los escuchen). Luego se vienen encima miles de vendedores ofeeciendo de todoooo y lo peor te quieren alquilar sombrillas o sillas - camastros que son de terror. Todos rotos y sucios.  Esta lleno de gente por tpdos lados. Una lastima por la playa es re linda y con aguas tranquilas para ir con niños. Ni limpian el sargazo.",desconocido,1,"Vicente Lopez, Argentina",2021-02-01,Cancun,Playa Tortugas,"No es para turista internacionales. Playa tortugas un lugar hermoso, pero lastima que el ambiente que hay es de terror. Te atacan primero diciendote en donde estacionar para que les pagues eatacionamiento, mientras que hay lugares sin cargo. (No los escuchen). Luego se vienen encima miles de vendedores ofeeciendo de todoooo y lo peor te quieren alquilar sombrillas o sillas - camastros que son de terror. Todos rotos y sucios.  Esta lleno de gente por tpdos lados. Una lastima por la playa es re linda y con aguas tranquilas para ir con niños. Ni limpian el sargazo."
BRILLANTE,"Un lugar muy agradable para dar un paseo, en familia o solo, la playa es hermosa, con aguas cristalinas, más de lo que puede esperar.",desconocido,5,"Edmonton, Canadá",2021-01-01,Cancun,Playa Tortugas,"BRILLANTE. Un lugar muy agradable para dar un paseo, en familia o solo, la playa es hermosa, con aguas cristalinas, más de lo que puede esperar."
Hosterías y restaurantes cerrados,"Si quieres pagar por sentarte en un depósito de chatarra, este es el lugar para ir. Todo está cerrado y lo único que encontrarás es gente que quiere vender todo tipo de cosas y no te dejarán en paz.La gente no es muy amigable y seguirán siguiéndote hasta que les compres algo. Es un lugar horrible. Salimos después de 5 minutos.",desconocido,1,"Cancún, México",2021-01-01,Cancun,Playa Tortugas,"Hosterías y restaurantes cerrados. Si quieres pagar por sentarte en un depósito de chatarra, este es el lugar para ir. Todo está cerrado y lo único que encontrarás es gente que quiere vender todo tipo de cosas y no te dejarán en paz.La gente no es muy amigable y seguirán siguiéndote hasta que les compres algo. Es un lugar horrible. Salimos después de 5 minutos."
"Linda, para pasar un rato.","De ómnibus, tomando el R1 ó R2, Que por $12 Mex, tiene paradas en todas las playas de la zona hotelera. Se puede caminar prácticamente de continuo por toda la zona hotelera de Cancún, siguiendo las playas (a veces hay algunas rocas o hay que meterse un poco al mar). Hay veces donde uno tiene que pasar por dentro de los hoteles, pero te dejan pasar, “porque las playas son Publicas en México” dependiendo del guardia, algunas veces más amables que otras, pero uno indica que quiere pasar para ir a la playa del otro extremo y te dejan pasar, no pueden negarse.El primer tramo del “siete” de la Zona Hotelera (hasta pasar el faro, km 9), las playas son de mar tranquilo, con una franja de arena en general estrecha y algunas zonas muy rocosas. *Playa Tortugas: Km 6.5: Playa muy popular y concurrida a la cual llega gente del lugar. Las aguas tranquilas son ideales para los deportes náuticos. Hay servicios sanitarios, locales de comidas y Oxxo.No fué de mis preferidas, porque tiene mucha roca, pero para estar un rato, tomar fotos y seguir, vale. ""No se pierdan de caminar y conocer todas las playas de Cancun"" Todas son diferentes y hermosas.",desconocido,4,"Puerto Madryn, Argentina",2020-12-01,Cancun,Playa Tortugas,"Linda, para pasar un rato. De ómnibus, tomando el R1 ó R2, Que por $12 Mex, tiene paradas en todas las playas de la zona hotelera. Se puede caminar prácticamente de continuo por toda la zona hotelera de Cancún, siguiendo las playas (a veces hay algunas rocas o hay que meterse un poco al mar). Hay veces donde uno tiene que pasar por dentro de los hoteles, pero te dejan pasar, “porque las playas son Publicas en México” dependiendo del guardia, algunas veces más amables que otras, pero uno indica que quiere pasar para ir a la playa del otro extremo y te dejan pasar, no pueden negarse.El primer tramo del “siete” de la Zona Hotelera (hasta pasar el faro, km 9), las playas son de mar tranquilo, con una franja de arena en general estrecha y algunas zonas muy rocosas. *Playa Tortugas: Km 6.5: Playa muy popular y concurrida a la cual llega gente del lugar. Las aguas tranquilas son ideales para los deportes náuticos. Hay servicios sanitarios, locales de comidas y Oxxo.No fué de mis preferidas, porque tiene mucha roca, pero para estar un rato, tomar fotos y seguir, vale. ""No se pierdan de caminar y conocer todas las playas de Cancun"" Todas son diferentes y hermosas."
