TituloReview,Ciudad,Clasificacion_Subjetividad,TotalFrases,FrasesSubjetivas,FrasesObjetivas,ClasificacionPorFrases,EsMixta,PorcentajeSubjetivo,PorcentajeObjetivo
"El casco antiguo original de Vallarta ¡Este es el casco antiguo de Vallarta con la mejor vibra para cualquier edad y mejor que el turístico Malacón! Es el Vallarta original con gente de historia. No hay mejor lugar para estar de día o de noche y me encanta venir aquí todos los años. ¡Ves solteros, parejas, jubilados, artistas, familias, personas de todas las edades, desde los más jóvenes hasta los mayores! ¡La gente que he conocido aquí es muy divertida e interesante! Vienen de todo el mundo para visitar, alquilar, trabajar y vivir aquí. Todo el mundo también tiene una historia interesante. La selección de establecimientos para tomar un bocado abarca desde cafeterías, lugares pequeños hasta lugares más grandes con todo tipo de comida maravillosa para comer y precios desde económicos hasta elegantes. ¡Las compras son las mejores en Vallarta! Tengo mis lugares favoritos que visito habitualmente y siempre hay nuevas tiendas para explorar. La playa es muy divertida y puedes alquilar una silla, quedarte un día o reservar tu estancia en uno de los bonitos hoteles durante una semana o meses. Es el corazón de Vallarta y me encanta esta parte especial de la ciudad. Después del anochecer, la vida nocturna es vibrante con todos los bares de moda y entretenimiento sin fin. ¡Hay algo de interés para todos! Disfrutar.",Puerto Vallarta,Mixta,16,11,5,Mixta,True,68.75,31.25
"Bello, tranquilo. Esta iglesia es particularmente bella, el exterior no se compara con la belleza del interior de la capilla, es bastante tranquilo y silencioso.Lo único negativo que podría mencionar es que para ingresar a la capilla te cobran $20MXN.",Puebla,Mixta,3,3,0,Subjetivo,False,100.0,0.0
"Pésimo servicio Venden más billetes de los que deberían y no avisan que si el ferry se llena hay que esperar 2 horas de pie, no consiguen otro barco y no le dicen nada a la gente. No recomendaré este ferry a nadie.",Cancun,Subjetiva,3,3,0,Subjetivo,False,100.0,0.0
Increíble mejor servicio y la tripulación se queda cerca para asegurarse de que todo el mundo está a salvo mejor moto acuática en la ciudad! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! Increíble mejor servicio y la tripulación se queda cerca para asegurarse de que todo el mundo está a salvo mejor moto acuática en la ciudad! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !,Cancun,Subjetiva,2,2,0,Subjetivo,False,100.0,0.0
Friendly town that looks like the real Mexico A charming slice of the real Mexican lifestyle. Good restaurants and way too many Beach vendors! LOL,Mazatlan,Subjetiva,3,3,0,Subjetivo,False,100.0,0.0
"paseo Un lugar muy tranquilo y típico de la zona, agradable sin tantas personas vendiendo que luego hacen cansado la estadía, y uno no puede disfrutar muy recomendable",Mazatlan,Subjetiva,1,1,0,Subjetivo,False,100.0,0.0
Todo un Tour esta avenida Las cosas más emblemáticas de Cancún están sobre este Boulevard .Hay que cruzar de lado a lado para que. Veas la variedad de atracciones que ofrece.,Cancun,Mixta,4,2,2,Mixta,True,50.0,50.0
"¡Tanta Cultura! Increíble museo! Fue masivo y tenía tanta historia en él, que recomiendo pasar al menos 5 - 6 horas aquí. La comida en el restaurante también era genial.",CDMX,Mixta,4,4,0,Subjetivo,False,100.0,0.0
"¡Hermoso! Una hermosa bahía que tiene mucho que ofrecer. Playas, taxis acuáticos, animales acuáticos y peces para ver y madurar en su máxima expresión.",Puerto Vallarta,Subjetiva,3,3,0,Subjetivo,False,100.0,0.0
"Es muy divertido Está espectacular el servicio, es muy lindo que resalten esta nuestra cultura y tradiciones, lo recomiendo 100%, regresaré en mi próximo cumpleaños y porque no solo a celebrar la buena vida.",Cancun,Subjetiva,2,2,0,Subjetivo,False,100.0,0.0
"Mi zona favorita de CDMX La verdad es que nos gustó mucho visitar Coyoacán, la experiencia y la vida que se siente en sus calles es muy impresionante. Me parece un buen centro para la cultura y el arte, porque hay muchos lugares para ver. Sus mercaditos son muy coloridos, algunos llenos de actividades incluso. Quiero volver a visitarlo.",CDMX,Subjetiva,5,5,0,Subjetivo,False,100.0,0.0
"¡Gran playa! La playa no solo es fabulosa y la arena no es demasiado rocosa ni granulosa, sino que los restaurantes que la bordean son deliciosos, con comidas y bebidas disponibles durante todo el día, sillas cómodas, ideales para ver a la gente pasear por la orilla del agua. A algunas personas les molestan los vendedores ininterrumpidos, pero a nosotros nos encanta hablar con ellos, incluso si no compramos. Si quieres una comida especial, ve a La Palapa, uno de los mejores restaurantes de PV, ahí mismo en la arena. Las cenas allí son fabulosas.",Puerto Vallarta,Mixta,5,3,2,Mixta,True,60.0,40.0
"Compras de souvenirs ¡Un lugar hermoso, limpio y amigable para comprar recuerdos y comida! Eso sí hay que pedir que bajen el precio porque el primer precio suele ser un coste superior al normal. . Ayuda si hablas español. . ¡Muchas cosas artesanales hermosas que recomiendo comprar Talavera! !",Puebla,Mixta,5,3,2,Mixta,True,60.0,40.0
"5ª vez quedándome aquí. Después de 10 días en la zona romántica y de estar en movimiento, disfruto de un período de enfriamiento antes de regresar a casa. El puerto deportivo tiene algunos excelentes restaurantes. Victor's es un estándar de mucho tiempo.",Puerto Vallarta,Mixta,4,1,3,Mixta,True,25.0,75.0
Gran vista El guía turístico estaba bien informado y ver las aves fue divertido. El viaje en tranvía fue bueno. Mucha historia de Mazatlán.,Mazatlan,Mixta,4,4,0,Subjetivo,False,100.0,0.0
"Exposiciones interesantes Las exposiciones fueron muy interesantes. Realmente genial ver lo bien conservadas que están algunas cosas. Las descripciones estaban en español así que cepíllate. El museo en sí toma tal vez treinta minutos. También tienen algunas ruinas afuera. ¡Muchas iguanas! El camino también está bastante bien sombreado. Si quieres ver más ruinas, El Rey está a un corto trayecto en autobús por la zona hotelera.",Cancun,Mixta,9,5,4,Mixta,True,55.55555555555556,44.44444444444444
Hermoso... todos tienen que irse. Maravilloso paseo marítimo. .Definitivamente una necesidad de visitarMucho caminar. . . Utilicé una silla de ruedas y mi marido me empujó. . . Tomamos prestada una silla del resort. .,Puerto Vallarta,Mixta,6,4,2,Mixta,True,66.66666666666666,33.33333333333333
Es un lugar agradable y divertido para la familia Muy divertido las actividades Muy linda atención de parte sarahiTodas las atracciones muy linda y limpiasLa seguridad 10/10,Cancun,Mixta,5,5,0,Subjetivo,False,100.0,0.0
"El colorido del Parian Si visitas la ciudad de Puebla Pue. vale la pena tomarte un tiempo para disfrutar una visita  al Mercado del Parían,  ver todas las artesanías que te ofrecen, tazas, llaveros, etc  de talavera, playeras con estampados aludiendo a recuerdo de Puebla, etc etc. llenarte la pupila con todos los colores que hay en el mercado, así que lo único que te pediría es que te armes de paciencia y disfrutes todo el entorno.",Puebla,Mixta,4,3,1,Mixta,True,75.0,25.0
OBLIGADO definitvamente es una visita obligada en la ciudad si te esta la historia...el museo muestra pocas cosas sin embargo es muy interesante pues hay muchos artículos utilizados durante la batalle del 5 de mayo,Puebla,Mixta,4,2,2,Mixta,True,50.0,50.0
"Casa 46 y Plaza Machado Este es el lugar de moda los fines de semana, especialmente para entretenimiento en abundancia y muchos restaurantes. Recomiendo encarecidamente el restaurante Casa 46 que da a la plaza. Comida gourmet de primer nivel. ¡Asombroso!",Mazatlan,Mixta,5,3,2,Mixta,True,60.0,40.0
"Me encantó Playa hermosa y bien mantenida. El agua es muy clara y puedes ver debajo de ti, por lo que puedes ver todos los peces. Tiene una historia interesante basada en el nombre.",Puerto Vallarta,Mixta,3,2,1,Mixta,True,66.66666666666666,33.33333333333333
Sarahí Sarahí de el área de juego muy amable y servicial con mi hijo pequeño de 4 años fue muy cuidadosa con el todo muy bonito recomendado,Cancun,Mixta,2,2,0,Subjetivo,False,100.0,0.0
"Acuario Michin Deberías haber paquetes que incluyan todas las actividades. Nos gustó los peces, las actividades del nivel 2 y los capilares.",CDMX,Mixta,3,0,3,Objetivo,False,0.0,100.0
"Muy sucio Lugares interesantes, pero muy sucio todo al rededor de los restaurantes y tiendas.  Si no tienes problema con eso, puede ser interesante.",Puebla,Mixta,3,3,0,Subjetivo,False,100.0,0.0
"Fue divertida, entretenida y adecuada a varias edades Buena, personal amable y atracciones didácticas, es muy amplio y con muchas actividades a realizar, accesos y promociones adecuadas a las necesidades.",CDMX,Mixta,2,2,0,Subjetivo,False,100.0,0.0
"Lindo lugar Lugar muy entretenido, los animales se ven super fuertes y bien alimentados, las  interacciones son muy bonitas!La platica en la palapa muy entretenida",Puebla,Mixta,3,3,0,Subjetivo,False,100.0,0.0
"Buenos precios Excelente calidad de talavera poblana, se encuentran muy buenos precios y los vendedores muy amables y atentos. Recomendado",Puebla,Mixta,3,3,0,Subjetivo,False,100.0,0.0
"Hermosa Catedral de Mazatlan Si vas al hermoso puerto de Mazatlán no dejes de visitar la catedral de Mazatlán, hermosa iglesia y de paso enfrente en el parque disfruta un raspado para el calor",Mazatlan,Mixta,2,2,0,Subjetivo,False,100.0,0.0
"Vale la pena ir si estás en la zona. Si estás de vacaciones en un resort familiar en Cancún y no tienes tiempo para viajar a ninguno de los principales sitios o museos mayas en otras partes de México, entonces este lugar es una pequeña joya agradable para pasar una hora. Un museo muy pequeño y algunas ruinas afuera.",Cancun,Mixta,3,2,1,Mixta,True,66.66666666666666,33.33333333333333
"Excelente para pasar la tarde Tiene una vista increible con los yates, restaurantes y si tienes suerte cocodrilos, estuvimos primero en el muelle un restaurante italiano delicioso y despues en la cerveceria chapultepec de lo mejor",Puerto Vallarta,Mixta,3,3,0,Subjetivo,False,100.0,0.0
"Regular No respetan promociones, demasiada gente y poca supervisión de los grupos, las actividades están muy saturadas y no puedes disfrutar el lugar",CDMX,Subjetiva,2,1,1,Mixta,True,50.0,50.0
"Solas y esparcimiento Es un espacio donde se observa creatividad , comercio, arte gastronomía, gente amable,espacio seguro,la organización de las actividades. Y distribución de chinamos y la accesibilidad de vendedores es digna de admirar.Me encanta México.",CDMX,Mixta,4,3,1,Mixta,True,75.0,25.0
"Mazatlan ♥️ las mejores vacaciones!! Me encantó el ambiente y la comida de Mazatlán,pasear en una pulmonia por su hermoso y bullicioso malecón de noche,fue una experiencia increíble♥️",Mazatlan,Subjetiva,3,3,0,Subjetivo,False,100.0,0.0
"Cerca de la ciudad. Se puede llegar en turibus, es lindo para una tarde, mercaditobde artesanias, un helado tradicional o comida y regresar a la ciudad.",CDMX,Mixta,2,1,1,Mixta,True,50.0,50.0
"Pequeña playa donde se puede pescar. A unos 15 minutos en auto de la Zona Esmeralda se encuentra una pequeña playa que cuenta con un área de restaurantes bien establecidos a lo largo de la calle y pequeños locales a la orilla de la playa. Nosotros fuimos en un día nublado y con lluvia por lo que prácticamente no había gente, sin embargo había basura y botellas vacías. Dado que fuimos con toda la actitud de divertirnos un rato no me molestó recoger la basura, pero sería bueno que si bien el municipio no se preocupa por la limpia sí lo hicieran los mismos comerciantes para que los paseantes sigan asistiendo.",Mazatlan,Mixta,4,1,3,Mixta,True,25.0,75.0
"Visita rápida. Me encantó el lugar. Es pequeño pero cumple con lo necesario. El acuario muy bonito. Y la experiencia con delfines está al top. Todos muy amables, pendientes de que recibas la experiencia que solicitas, me encantó que dan toallas, lockers y hay agua caliente para la ducha después de bañarse.  La actividad es un ahora y el lugar está en el centro de la zona hotelera por lo que es de fácil acceso y todo dura unas 2 horas y media. Eso me encantó porque se pueden hacer cosas el resto del dia.",Cancun,Mixta,8,6,2,Mixta,True,75.0,25.0
"Enorme basilika moderna Este es un buen ejemplo de cómo satisfacer las nuevas necesidades religiosas, pero preservando el medio ambiente tradicional. La basílica en sí es impresionante, pero hay otros siete edificios en la zona, así que habla tu tiempo para caminar",CDMX,Mixta,3,3,0,Subjetivo,False,100.0,0.0
"Larga y amena para caminar Muy segura y aseada es placentero caminar por aquí tanto de día, como de  noche. Es cómodo para ir con coche de bebé",Cancun,Mixta,3,2,1,Mixta,True,66.66666666666666,33.33333333333333
"Excelente me encantó todo ! Mi animal favorito fue el jaguar, el tigre blanco, nos pareció limpio el lugar, nos gustaron los conejos, los pudimos alimentar",Puebla,Mixta,2,1,1,Mixta,True,50.0,50.0
Experiencia Malecón Siempre es un maravilloso paseo por el Malecón. Hay muchos lugares para comer y muchos lugares para contemplar el atardecer. También hay multitud de tiendas donde tomar una cerveza o una bebida y snacks para disfrutar mientras descansas o caminas. De vez en cuando se le acercará un vendedor de excursiones que podría ofrecerle algo para comprar. No es un problema si no les compras.,Mazatlan,Mixta,6,2,4,Mixta,True,33.33333333333333,66.66666666666666
"Muy buen tour por el centro de Puebla!!! Excelente el free tour con Berenice!!! Muy simpática, agradable y todo lo que nos contó!!! Muy bueno el recorrido, las anécdotas y todas las paradas! Nos gustó muchísimo!!!",Puebla,Subjetiva,5,5,0,Subjetivo,False,100.0,0.0
"Maravilloso Ubicado en la zona más turística de Mazatlán, su recorrido es inmenso y lleno de alegría, cuenta con esculturas, puestos de vendimia, restaurantes y atracciones turísticas como zona de clavados y piscina natural. Es el segundo más grande del mundo solo superado por el del Rio de Brasil, sin embargo los locales cuentan sobre una posible ampliación para tomar el primer lugar, esperemos que sea cierto ya que el ambiente y la gente lo amerita.",Mazatlan,Mixta,3,2,1,Mixta,True,66.66666666666666,33.33333333333333
"Comida mexicana: Tostadas Si quieres disfrutar de la comida típica mexicana, además de los tacos, puedes probar las ""tostadas"" en el mercado de comidas de Coyoacán, Ciudad de México.",CDMX,Objetiva,2,0,2,Objetivo,False,0.0,100.0
MUY INTERESANTE Francamente no me gusta el arte Barroco pero el museo es extraordinario y vale la pena visitarlo. tiene más inspectores de seguridad que visitantes. Le falta explicaciones en Inglés a los audiovisuales pero como museo es verdaderamente de primera.,Puebla,Mixta,4,3,1,Mixta,True,75.0,25.0
