Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia,Ciudad,Atraccion,TituloReview
"EXCELENTE STAFF, TOUR Y LOCACIÓN","Estuvo fantástico, desde la recepción quienes con una sonrisa nos dieron la bienvenida, la decoración del lugar, los baños y lockers limpios y presentables. El show maya con Erick, Giselle, Harry y Jesus con sus asombrosos atuendos y el baile. Juan quien nos explicó muy bien en español e ingles acerca de los mayas y como funcionaba el tour. La fotografa quien tambien tiene una actitud super positiva. El staff en la lancha también muy atentos, nuestro capitan Fox estuvo siempre atento y priorizo la seguridad para que todos nos divirtamos. El snack estuvo bien y la mesera y bartender se acercaron a ofrecernos algo más y también tenian una muy buena actitud. Recomiendo ampliamente el Puerto Maya Jungle Tour!!! Excelente staff y actividades!",desconocido,5,anonimo,,,Datasets_por_ciudad,Dataset_cancun,"EXCELENTE STAFF, TOUR Y LOCACIÓN. Estuvo fantástico, desde la recepción quienes con una sonrisa nos dieron la bienvenida, la decoración del lugar, los baños y lockers limpios y presentables. El show maya con Erick, Giselle, Harry y Jesus con sus asombrosos atuendos y el baile. Juan quien nos explicó muy bien en español e ingles acerca de los mayas y como funcionaba el tour. La fotografa quien tambien tiene una actitud super positiva. El staff en la lancha también muy atentos, nuestro capitan Fox estuvo siempre atento y priorizo la seguridad para que todos nos divirtamos. El snack estuvo bien y la mesera y bartender se acercaron a ofrecernos algo más y también tenian una muy buena actitud. Recomiendo ampliamente el Puerto Maya Jungle Tour!!! Excelente staff y actividades!."
10/10,Fernando fue un guia muy bueno y atendiente. Lo haria mil veces mas si pudiera. Fue muy divertido y familiar. Era bastante tiempo para hacerlo todo.,desconocido,5,anonimo,,,Datasets_por_ciudad,Dataset_cancun,10/10. Fernando fue un guia muy bueno y atendiente. Lo haria mil veces mas si pudiera. Fue muy divertido y familiar. Era bastante tiempo para hacerlo todo.
Paseo en manglar tranquilo y relajante,Hicimos el tour de manglares con Fabio y fue el mejor! Un paseo relajante muy agradable a través de los manglares. Fabio nos condujo por un laberinto de manglares y nos señaló dónde suele ver iguanas y cocodrilos. ¡También vimos un montón de peces!,desconocido,5,anonimo,,,Datasets_por_ciudad,Dataset_cancun,Paseo en manglar tranquilo y relajante. Hicimos el tour de manglares con Fabio y fue el mejor! Un paseo relajante muy agradable a través de los manglares. Fabio nos condujo por un laberinto de manglares y nos señaló dónde suele ver iguanas y cocodrilos. ¡También vimos un montón de peces!.
Un paseo que vale la pena hacer,"Súper recomendable, vale mucho la pena hacer este recorrido 😍, no con niños muy pequeños . Nuestro guía Don Enrique gran anfitrión , las vistas , desde la laguna hasta el océano incomparable . Seria bueno que el tiempo haciendo snorkel fuera un poco más y el show maya un pocoMenos tiempo pero volverías una y otra vez",desconocido,5,anonimo,,,Datasets_por_ciudad,Dataset_cancun,"Un paseo que vale la pena hacer. Súper recomendable, vale mucho la pena hacer este recorrido 😍, no con niños muy pequeños . Nuestro guía Don Enrique gran anfitrión , las vistas , desde la laguna hasta el océano incomparable . Seria bueno que el tiempo haciendo snorkel fuera un poco más y el show maya un pocoMenos tiempo pero volverías una y otra vez."
"Great service, amazing experience","El capitán Fox es un excelente guía, fue muy paciente con muchos de los turistas que se estaban quedando un poco atrás, y ayudó a mi mujer cuando estaba sintiendo un poco de ansiedad al bajar el speed boat y hacer snorkel",desconocido,5,anonimo,,,Datasets_por_ciudad,Dataset_cancun,"Great service, amazing experience. El capitán Fox es un excelente guía, fue muy paciente con muchos de los turistas que se estaban quedando un poco atrás, y ayudó a mi mujer cuando estaba sintiendo un poco de ansiedad al bajar el speed boat y hacer snorkel."
Vacaciones,Excelente súper recomendado el chico que nos atendió nos dio un excelente servicio conducimos  lo recomendamos al 100 😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁,desconocido,5,anonimo,,,Datasets_por_ciudad,Dataset_cancun,Vacaciones. Excelente súper recomendado el chico que nos atendió nos dio un excelente servicio conducimos  lo recomendamos al 100 😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁.
Excelente gracias al capitán Fernando,"Capitán FERNANDO fue excelente,  atento, claro, amable,  me ayudo a poder practicar la actividad sin miedo y con mucha confianza",desconocido,5,anonimo,,,Datasets_por_ciudad,Dataset_cancun,"Excelente gracias al capitán Fernando. Capitán FERNANDO fue excelente,  atento, claro, amable,  me ayudo a poder practicar la actividad sin miedo y con mucha confianza."
La mejor experiencia,"Es increíble el snorkel los corales, en especial las vistas hermosas, el guía hace un excelente trabajo en la explicación su personalidad es genial, amable, amigable",desconocido,5,anonimo,,,Datasets_por_ciudad,Dataset_cancun,"La mejor experiencia. Es increíble el snorkel los corales, en especial las vistas hermosas, el guía hace un excelente trabajo en la explicación su personalidad es genial, amable, amigable."
Me encantó mucho esta experiencia y a mi familia mucho más,"Estuvo todo muy increíble, el guía Cristian muy amable y buena compañía, gracias por todo y excelente servicio...GRACIAS!!!",desconocido,5,anonimo,,,Datasets_por_ciudad,Dataset_cancun,"Me encantó mucho esta experiencia y a mi familia mucho más. Estuvo todo muy increíble, el guía Cristian muy amable y buena compañía, gracias por todo y excelente servicio...GRACIAS!!!."
Excelente,"Me encantó la experiencia sinceramente en capitán Fox hizo la dinámica buenisima , la atención y todo lo demás me encantó todo.",desconocido,5,anonimo,,,Datasets_por_ciudad,Dataset_cancun,"Excelente. Me encantó la experiencia sinceramente en capitán Fox hizo la dinámica buenisima , la atención y todo lo demás me encantó todo."
Mejor actividad 100/10,"Capitán Fox es el mejorrrrr capitán del mundo, muy simpático, didáctico, y energético. Recomendadosisisiismo este tour, la mejor actividad que hice en Cancún, por lejos.",desconocido,5,anonimo,,,Datasets_por_ciudad,Dataset_cancun,"Mejor actividad 100/10. Capitán Fox es el mejorrrrr capitán del mundo, muy simpático, didáctico, y energético. Recomendadosisisiismo este tour, la mejor actividad que hice en Cancún, por lejos."
Divertida experiencia,"Excelente actividad, muy divertida y bonitos paisajes. Muy bien llevado por nuestro guia Flash, muy atento y explicaciones concisas",desconocido,5,anonimo,,,Datasets_por_ciudad,Dataset_cancun,"Divertida experiencia. Excelente actividad, muy divertida y bonitos paisajes. Muy bien llevado por nuestro guia Flash, muy atento y explicaciones concisas."
Visita a Jungle Tour y speed boat.,"Fue muy divertido, guía con instrucciones claras, seguro y con buen snorkel.Lo volvería a hacer y regreso pronto con mi familia.",desconocido,5,anonimo,,,Datasets_por_ciudad,Dataset_cancun,"Visita a Jungle Tour y speed boat. Fue muy divertido, guía con instrucciones claras, seguro y con buen snorkel.Lo volvería a hacer y regreso pronto con mi familia."
Muy bueno,"Excelente tour con nuestro capitán Flash. Muy recomendable! Muy buen trato, actividades y tiempo para cada una. Tuvimos 1 snack tradicional delicioso",desconocido,5,anonimo,,,Datasets_por_ciudad,Dataset_cancun,"Muy bueno. Excelente tour con nuestro capitán Flash. Muy recomendable! Muy buen trato, actividades y tiempo para cada una. Tuvimos 1 snack tradicional delicioso."
Una experiencia inolvidable ♥️,"Super padre la experiencia, la atención del personal es super amable y el ambiente perfecto para disfrutar de unas deliciosas vacaciones. Sin duda lo recomendamos ✨️🎉♥️",desconocido,5,anonimo,,,Datasets_por_ciudad,Dataset_cancun,"Una experiencia inolvidable ♥️. Super padre la experiencia, la atención del personal es super amable y el ambiente perfecto para disfrutar de unas deliciosas vacaciones. Sin duda lo recomendamos ✨️🎉♥️."
"Excelente atención, seguridad y hermosos paisajes","La experiencia fue súper buena, desde un inicio los guías explican todo muy bien. Las instalaciones bastante cuidadas y llamativas. Hermosos paisajes entre los manglares y el snorkel fue toda una experiencia, ves mucha fauna marina y todo es seguro. El guía Fabio es muy atento, amable y todo el tiempo está pendiente de ti, de tu seguridad y de que disfrutes el tour. También nos tocó el Capitán Charlie en los jeskies, da la información bastante bien sobre lo que se debe y no se debe hacer, está cuidando de ti en todo momento y hace que la experiencia sea segura y divertida.",desconocido,5,anonimo,,,Datasets_por_ciudad,Dataset_cancun,"Excelente atención, seguridad y hermosos paisajes. La experiencia fue súper buena, desde un inicio los guías explican todo muy bien. Las instalaciones bastante cuidadas y llamativas. Hermosos paisajes entre los manglares y el snorkel fue toda una experiencia, ves mucha fauna marina y todo es seguro. El guía Fabio es muy atento, amable y todo el tiempo está pendiente de ti, de tu seguridad y de que disfrutes el tour. También nos tocó el Capitán Charlie en los jeskies, da la información bastante bien sobre lo que se debe y no se debe hacer, está cuidando de ti en todo momento y hace que la experiencia sea segura y divertida."
Tour de Manglar,"Disfrutamos mucho del corto espectáculo maya, ya que los actores fueron muy buenos y divertidos para interactuar. El personal era muy amable y servicial.",desconocido,4,anonimo,,,Datasets_por_ciudad,Dataset_cancun,"Tour de Manglar. Disfrutamos mucho del corto espectáculo maya, ya que los actores fueron muy buenos y divertidos para interactuar. El personal era muy amable y servicial."
NO TE LO PIERDAS!,"Es un gran tour, el show de Danza maya es muy intersante, la experiencia de manejar la lancha rapida es muy divertida, y segura. Los paisajes que puedes observar durante el recorrido son realmente hermosos, fauna silvestre, aves, etc... La joya de la corona es la parte del Snorkel, es un arrecife con abundante fauna marina y el staff te proporciona todo lo necesario, visor, snorkel, chaleco salvavidas, aletas. El camino de regreso es igual de ameno y divertido, fué tan buena mi experiencia que a los 3 días regrese para hacerlo una segunda vez. Mención honorífca a los guías, son excelentes!, cuidan tu seguridad en todo momento, hablan muy bien ingles y español, son amables, y dan indicaciones claras y precisas. En mi primer viaje tomamos 2 lanchas, eramos un grupo de 5 personas, 3 adultos y dos niños de 6 y 9 años. Yo viajé con mi ahijado de 6, y en la otra lancha viajaron 2 adultos y la menor de 9.En mi segundo tour fuí con mi cuñado y su hija de 16 años, tomamos una lancha familiar y fue igual de divertido que el primer viaje.",desconocido,5,anonimo,,,Datasets_por_ciudad,Dataset_cancun,"NO TE LO PIERDAS!. Es un gran tour, el show de Danza maya es muy intersante, la experiencia de manejar la lancha rapida es muy divertida, y segura. Los paisajes que puedes observar durante el recorrido son realmente hermosos, fauna silvestre, aves, etc... La joya de la corona es la parte del Snorkel, es un arrecife con abundante fauna marina y el staff te proporciona todo lo necesario, visor, snorkel, chaleco salvavidas, aletas. El camino de regreso es igual de ameno y divertido, fué tan buena mi experiencia que a los 3 días regrese para hacerlo una segunda vez. Mención honorífca a los guías, son excelentes!, cuidan tu seguridad en todo momento, hablan muy bien ingles y español, son amables, y dan indicaciones claras y precisas. En mi primer viaje tomamos 2 lanchas, eramos un grupo de 5 personas, 3 adultos y dos niños de 6 y 9 años. Yo viajé con mi ahijado de 6, y en la otra lancha viajaron 2 adultos y la menor de 9.En mi segundo tour fuí con mi cuñado y su hija de 16 años, tomamos una lancha familiar y fue igual de divertido que el primer viaje."
Jungle tour,"Exelente tour, muy buen recorrido con el Capi Fernando, exelentes embarcaciones y muy buena explicación.100% familiar",desconocido,5,anonimo,,,Datasets_por_ciudad,Dataset_cancun,"Jungle tour. Exelente tour, muy buen recorrido con el Capi Fernando, exelentes embarcaciones y muy buena explicación.100% familiar."
Gran tour para divertirse y hacer Snorkeling,"Gran tour con un toque de la cultura maya, Snorkeling y lancha rápida. Fue muy divertido manejar la lancha, los guías son excelentes",desconocido,5,anonimo,,,Datasets_por_ciudad,Dataset_cancun,"Gran tour para divertirse y hacer Snorkeling. Gran tour con un toque de la cultura maya, Snorkeling y lancha rápida. Fue muy divertido manejar la lancha, los guías son excelentes."
Super increíble,Increíble! Todo perfecto y muy bien el capitán Fox súbanle el sueldo hace muy ameno el recorrido Y jhony un excelente trabajo gracias por todo,desconocido,5,anonimo,,,Datasets_por_ciudad,Dataset_cancun,Super increíble. Increíble! Todo perfecto y muy bien el capitán Fox súbanle el sueldo hace muy ameno el recorrido Y jhony un excelente trabajo gracias por todo.
Suuuper!!!,"Excelente recorrido, unas vistas preciosas y el arrecife bellísimo!!! Super recomendable!! Romel muchísimas gracias,",desconocido,5,anonimo,,,Datasets_por_ciudad,Dataset_cancun,"Suuuper!!!. Excelente recorrido, unas vistas preciosas y el arrecife bellísimo!!! Super recomendable!! Romel muchísimas gracias,."
PESIMA EXPERIENCIA,"pesimo, $ 6,000 y pierdes tiempo al inicio con un show maya. . .  las lanchas son antiguas y apestan a gasolina,  snorkel solo dura 20 minutos . . el trayecto en lanchas es feo lago sucio . . y te presionan para que les des propina $, si ya pagaste caro por el servicio de seudo-tour.",desconocido,1,anonimo,,,Datasets_por_ciudad,Dataset_cancun,"PESIMA EXPERIENCIA. pesimo, $ 6,000 y pierdes tiempo al inicio con un show maya. . .  las lanchas son antiguas y apestan a gasolina,  snorkel solo dura 20 minutos . . el trayecto en lanchas es feo lago sucio . . y te presionan para que les des propina $, si ya pagaste caro por el servicio de seudo-tour."
